"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"341 Đ.Tùng Thiện Vương, Phường 12, Quận 8, Hồ Chí Minh, Việt Nam","Kỹ sư","true",,,,"10.746048","106.659761",,,,,,,,,,,,,,,"+84 28 3856 4510",,"38","Quận 8, Hồ Chí Minh","341 Đ.Tùng Thiện Vương","Kỹ nghệ điện Hữu Nghị",,"https://www.google.com/maps/search/?api=1&query=K%E1%BB%B9%20ngh%E1%BB%87%20%C4%91i%E1%BB%87n%20H%E1%BB%AFu%20Ngh%E1%BB%8B&query_place_id=ChIJae7hwFgudTER0MekNGa6qfw","https://www.foody.vn/ho-chi-minh/lau-huu-nghi","0"
"1554 Đ. Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Văn phòng công ty","true",,,,"10.740846","106.654928",,,,,,,,,,,,,,,,,"33","Quận 8, Hồ Chí Minh","1554 Đ. Phạm Thế Hiển","Cret hotel",,"https://www.google.com/maps/search/?api=1&query=Cret%20hotel&query_place_id=ChIJA2bjeCovdTERYXAGcsh1JAA",,"0"
"407 Đ.Tùng Thiện Vương, Phường 12, Quận 8, Hồ Chí Minh, Việt Nam","Văn phòng công ty","true",,,,"10.745113","106.6580111",,,,,,,,,,,,,,,,,"35","Quận 8, Hồ Chí Minh","407 Đ.Tùng Thiện Vương","zepy hotel",,"https://www.google.com/maps/search/?api=1&query=zepy%20hotel&query_place_id=ChIJ5YibdpQvdTERdYcGUg4zsTo",,"0"
"181 Đ. Tuy Lý Vương, Phường 12, Quận 8, Hồ Chí Minh, Việt Nam","Văn phòng công ty","true",,,,"10.742822","106.653115",,,,,,,,,,,,,,,,,"30","Quận 8, Hồ Chí Minh","181 Đ. Tuy Lý Vương","trung y hotel",,"https://www.google.com/maps/search/?api=1&query=trung%20y%20hotel&query_place_id=ChIJ8_C1-R0vdTERH0x5FEDI77s",,"0"
"58 Đ. Phạm Thế Hiển, Phường 6, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7394008","106.6534647",,,,,,,,,,,,,,,"+84 983 564 705",,"22","Quận 8, Thành phố Hồ Chí Minh","58 Đ. Phạm Thế Hiển","Nhà Trọ Nguyễn Thị Thịnh","3.5","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20Tr%E1%BB%8D%20Nguy%E1%BB%85n%20Th%E1%BB%8B%20Th%E1%BB%8Bnh&query_place_id=ChIJKUGaoV0udTERMbKGfCgSmO0",,"11"
"Hẻm 170 Đ. Mạc Vân, Phường 12, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7422003","106.6551274",,,,,,,,,,,,,,,,,"28","Quận 8, Hồ Chí Minh","Hẻm 170 Đ. Mạc Vân","Điểm Bán Gạo Tuyết",,"https://www.google.com/maps/search/?api=1&query=%C4%90i%E1%BB%83m%20B%C3%A1n%20G%E1%BA%A1o%20Tuy%E1%BA%BFt&query_place_id=ChIJI9om0V0udTER6ntsrtI4WNc",,"0"
"85 Xóm Củi, Phường 11, 8, Hồ Chí Minh, Việt Nam","Cửa hàng trang sức","true",,,,"10.7464747","106.66076","Thứ Tư","08:00 to 21:00","Thứ Năm","08:00 to 21:00","Thứ Sáu","08:00 to 21:00","Thứ Bảy","08:00 to 21:00","Chủ Nhật","08:00 to 21:00","Thứ Hai","08:00 to 21:00","Thứ Ba","08:00 to 21:00","+84 28 3951 5121",,"37","8, Hồ Chí Minh","85 Xóm Củi","Tiệm Vàng Tuấn Oanh","4","https://www.google.com/maps/search/?api=1&query=Ti%E1%BB%87m%20V%C3%A0ng%20Tu%E1%BA%A5n%20Oanh&query_place_id=ChIJmyA27VgudTERMJSE7cec9ms","https://www.trangvang.biz/tp-hcm/quan-8/tiem-vang-tuan-oanh-383636.html","1"
"40 Đ. Nguyễn Văn Của, Phường 13, Quận 8, Hồ Chí Minh 73050, Việt Nam","Văn phòng công chứng tư pháp","false",,,,"10.7449123","106.6555254","Thứ Tư","08:00 to 12:00, 13:00 to 17:00","Thứ Năm","08:00 to 12:00, 13:00 to 17:00","Thứ Sáu","08:00 to 12:00, 13:00 to 17:00","Thứ Bảy","08:00 to 12:00","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 12:00, 13:00 to 17:00","Thứ Ba","08:00 to 12:00, 13:00 to 17:00","+84 978 301 299",,"39","Quận 8, Hồ Chí Minh","40 Đ. Nguyễn Văn Của","Văn phòng Công chứng Thịnh Vượng","4.7","https://www.google.com/maps/search/?api=1&query=V%C4%83n%20ph%C3%B2ng%20C%C3%B4ng%20ch%E1%BB%A9ng%20Th%E1%BB%8Bnh%20V%C6%B0%E1%BB%A3ng&query_place_id=ChIJ2SjsyWgndkARj-vfEZvMMlU",,"15"
"18b2/22 Chánh Hưng, Phường 5, Thành phố Hồ Chí Minh, Hồ Chí Minh 73000, Việt Nam","Khách sạn","false",,,,"10.737501","106.670277",,,,,,,,,,,,,,,"+84 336 935 283","124 NOK","14","Thành phố Hồ Chí Minh, Hồ Chí Minh","18b2/22 Chánh Hưng","Hotel phương linh","3.8","https://www.google.com/maps/search/?api=1&query=Hotel%20ph%C6%B0%C6%A1ng%20linh&query_place_id=ChIJI0hU2kEvdTEROjA477oZhT4",,"5"
"MJX6+M5G, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.6994164","106.6098177",,,,,,,,,,,,,,,,,"21","Quận 8, Hồ Chí Minh","MJX6+M5G","Hotel Ty Ty","4","https://www.google.com/maps/search/?api=1&query=Hotel%20Ty%20Ty&query_place_id=ChIJCe4KhcYzdTERLMrf08JYuI0",,"1"
"27-29 Đ. A, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.6985873","106.6106028",,,,,,,,,,,,,,,"+84 937 200 281",,"24","Quận 8, Hồ Chí Minh","27-29 Đ. A","Khách Sạn Tuyết Anh - TuyetAnhHotel","3.6","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Tuy%E1%BA%BFt%20Anh%20-%20TuyetAnhHotel&query_place_id=ChIJR7qjzQ0ydTERU6AHG9fPnZY",,"18"
"Số 11 Đ. A, Phường 7, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.6983455","106.6097331",,,,,,,,,,,,,,,,,"22","Quận 8, Thành phố Hồ Chí Minh","Số 11 Đ. A","Hotel Loan Su2","3.7","https://www.google.com/maps/search/?api=1&query=Hotel%20Loan%20Su2&query_place_id=ChIJaUTsyw0ydTERg1G4coA79e8",,"3"
"11 Quản Trọng Linh, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.6970718","106.6094153",,,,,,,,,,,,,,,,,"27","Quận 8, Hồ Chí Minh","11 Quản Trọng Linh","Khách sạn phường 11",,"https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20s%E1%BA%A1n%20ph%C6%B0%E1%BB%9Dng%2011&query_place_id=ChIJpYXlUqgzdTERbrTDvElePzI",,"0"
"31-33 Đường D, KDC Bình Điền, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.6987617","106.6105404",,,,,,,,,,,,,,,"+84 28 3636 5262",,"23","Quận 8, Hồ Chí Minh","31-33 Đường D","Mimosa Hotel","4.6","https://www.google.com/maps/search/?api=1&query=Mimosa%20Hotel&query_place_id=ChIJhYU-zQ0ydTERV6Pp_jp2eR4",,"28"
"41 Đ. Số 6, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7330485","106.6543094",,,,,,,,,,,,,,,,,"59","Quận 8, Hồ Chí Minh","41 Đ. Số 6","Phòng Cho Thuê Thanh Tú","5","https://www.google.com/maps/search/?api=1&query=Ph%C3%B2ng%20Cho%20Thu%C3%AA%20Thanh%20T%C3%BA&query_place_id=ChIJIxZZFUIudTEReP0rLBcPknw",,"2"
"PMM4+C6X, Đ. Số 2, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7336112","106.6556029",,,,,,,,,,,,,,,,,"57","Quận 8, Hồ Chí Minh","PMM4+C6X, Đ. Số 2","Phòng Cho Thuê Nam Phương",,"https://www.google.com/maps/search/?api=1&query=Ph%C3%B2ng%20Cho%20Thu%C3%AA%20Nam%20Ph%C6%B0%C6%A1ng&query_place_id=ChIJhw8lTUIudTER26DOI_D1_hk",,"0"
"1726 Đ. Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7385029","106.6520055",,,,,,,,,,,,,,,"+84 888 647 947",,"60","Quận 8, Hồ Chí Minh","1726 Đ. Phạm Thế Hiển","Nhà Tấn Dũng",,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20T%E1%BA%A5n%20D%C5%A9ng&query_place_id=ChIJgShhCDQvdTER7_ujORMhiL4",,"0"
"29 Đường D, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.698631","106.6105272",,,,,,,,,,,,,,,,,"29","Quận 8, Hồ Chí Minh","29 Đường D","Khách sạn thành tâm",,"https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20s%E1%BA%A1n%20th%C3%A0nh%20t%C3%A2m&query_place_id=ChIJOQOxeDIzdTERU5hqn54qrK8",,"0"
"32c Rạch Lồng Đèn, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.697351","106.610694",,,,,,,,,,,,,,,,,"28","Quận 8, Hồ Chí Minh","32c Rạch Lồng Đèn","Khách sạn Loan sự","3.9","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20s%E1%BA%A1n%20Loan%20s%E1%BB%B1&query_place_id=ChIJPWkjtg0ydTERr0L4qsCvKco",,"22"
"41 Quản Trọng Linh, Phường 7, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.6970748","106.6094487",,,,,,,,,,,,,,,"+84 913 969 434",,"26","Quận 8, Hồ Chí Minh","41 Quản Trọng Linh","Phòng cho thuê Quang Lê","3.8","https://www.google.com/maps/search/?api=1&query=Ph%C3%B2ng%20cho%20thu%C3%AA%20Quang%20L%C3%AA&query_place_id=ChIJ83IvkQ0ydTERO6tv3O_jaKk",,"45"
"31 Đường số 7, Phường 6, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7329501","106.6550024",,,,,,,,,,,,,,,"+84 28 3981 4420",,"55","Quận 8, Thành phố Hồ Chí Minh","31 Đường số 7","Phòng Cho Thuê Trung Phát",,"https://www.google.com/maps/search/?api=1&query=Ph%C3%B2ng%20Cho%20Thu%C3%AA%20Trung%20Ph%C3%A1t&query_place_id=ChIJAV_RSUIudTER7W82vs2Rh-M",,"0"
"17 Đường số 7, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7328944","106.6553117",,,,,,,,,,,,,,,,,"56","Quận 8, Hồ Chí Minh","17 Đường số 7","Phòng Cho Thuê 17",,"https://www.google.com/maps/search/?api=1&query=Ph%C3%B2ng%20Cho%20Thu%C3%AA%2017&query_place_id=ChIJby0NSkIudTER4vTHZzyZJSk",,"0"
"56 Đường số 4, Phường 6, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7327732","106.6545668",,,,,,,,,,,,,,,,,"54","Quận 8, Thành phố Hồ Chí Minh","56 Đường số 4","Khách Sạn Quan Kim Sơn","5","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Quan%20Kim%20S%C6%A1n&query_place_id=ChIJbx2dOUIudTERtn79XTp4Xdo",,"1"
"272 QL50, Phường 6, 8, Thành phố Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7345733","106.6561478",,,,,,,,,,,,,,,"+84 28 3981 5612",,"41","8, Thành phố Hồ Chí Minh","272 QL50","Khách Sạn Minh Nhật",,"https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Minh%20Nh%E1%BA%ADt&query_place_id=ChIJBXUbB0MudTERGjAMPfGgwhM",,"0"
"37 Đ. Số 2, Phường 6, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7325651","106.6554032",,,,,,,,,,,,,,,,,"40","Quận 8, Thành phố Hồ Chí Minh","37 Đ. Số 2","Khách Sạn Toàn Vinh","4","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20To%C3%A0n%20Vinh&query_place_id=ChIJNz9SMkIudTERtjqCnVdERDc",,"2"
"268 QL50, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7346154","106.6561049",,,,,,,,,,,,,,,,,"48","Quận 8, Hồ Chí Minh","268 QL50","Khách sạn Phúc Lộc Thọ",,"https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20s%E1%BA%A1n%20Ph%C3%BAc%20L%E1%BB%99c%20Th%E1%BB%8D&query_place_id=ChIJP2m0sKYvdTERm0RhEBiJ9xY",,"0"
"7 Đ. Số 2, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.734886","106.655706",,,,,,,,,,,,,,,,,"49","Quận 8, Hồ Chí Minh","7 Đ. Số 2","Khách Sạn Maloca",,"https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Maloca&query_place_id=ChIJW-t4_UIudTER8NWNW0gACyc",,"0"
"316 QL50, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7328392","106.6561049",,,,,,,,,,,,,,,"+84 28 3981 6185",,"44","Quận 8, Hồ Chí Minh","316 QL50","Khách Sạn Thanh Hà",,"https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Thanh%20H%C3%A0&query_place_id=ChIJ-8g5hz4udTERgahjBE-5fps",,"0"
"1849 Đ. Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7366562","106.649281",,,,,,,,,,,,,,,,,"45","Quận 8, Hồ Chí Minh","1849 Đ. Phạm Thế Hiển","Lam van bên hẻm 60",,"https://www.google.com/maps/search/?api=1&query=Lam%20van%20b%C3%AAn%20h%E1%BA%BBm%2060&query_place_id=ChIJ-V93nSgvdTERlrA94kMAdQM",,"0"
"15 Đ. Số 6, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7335269","106.6540456",,,,,,,,,,,,,,,"+84 28 3981 5082",,"53","Quận 8, Hồ Chí Minh","15 Đ. Số 6","Phòng Cho Thuê 15",,"https://www.google.com/maps/search/?api=1&query=Ph%C3%B2ng%20Cho%20Thu%C3%AA%2015&query_place_id=ChIJhXH8aUIudTER_tCYTIozhao",,"0"
"931 Đ. Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7339716","106.6580693",,,,,,,,,,,,,,,"+84 28 6263 6095",,"52","Quận 8, Hồ Chí Minh","931 Đ. Tạ Quang Bửu","Khách Sạn Thuận Phát",,"https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Thu%E1%BA%ADn%20Ph%C3%A1t&query_place_id=ChIJa-Ogg0MudTERKS5MyJJeR3E",,"0"
"12 Đường số 4, Phường 6, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7334664","106.6548496",,,,,,,,,,,,,,,"+84 28 3982 0562",,"47","Quận 8, Thành phố Hồ Chí Minh","12 Đường số 4","Khách Sạn Lan Thanh Tâm",,"https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Lan%20Thanh%20T%C3%A2m&query_place_id=ChIJRVrhRUIudTERcQEc-JA54yI",,"0"
"270 QL50, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7345808","106.6560804",,,,,,,,,,,,,,,,,"42","Quận 8, Hồ Chí Minh","270 QL50","Khách Sạn Phúc Lợi Lộc","4.2","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Ph%C3%BAc%20L%E1%BB%A3i%20L%E1%BB%99c&query_place_id=ChIJEyetXJwvdTERkbQ2sPzAZwM",,"5"
"950 Đ. Tạ Quang Bửu, Phường 5, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7342977","106.6566201",,,,,,,,,,,,,,,"+84 28 3981 2340",,"39","Quận 8, Thành phố Hồ Chí Minh","950 Đ. Tạ Quang Bửu","Khách Sạn Thanh Tâm","4.2","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Thanh%20T%C3%A2m&query_place_id=ChIJo7tCpkMudTERTuLoUmF_QIw",,"17"
"958 Đ. Tạ Quang Bửu, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","false",,,,"10.734205","106.6556073",,,,,,,,,,,,,,,"+84 28 6263 5018",,"37","Quận 8, Hồ Chí Minh","958 Đ. Tạ Quang Bửu","Phòng Cho Thuê Ngọc Lan","5","https://www.google.com/maps/search/?api=1&query=Ph%C3%B2ng%20Cho%20Thu%C3%AA%20Ng%E1%BB%8Dc%20Lan&query_place_id=ChIJ24irq0MudTERRDBvLxo0oHU",,"1"
"127/63 Đ. Bùi Minh Trực, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.737143","106.659854",,,,,,,,,,,,,,,"+84 981 694 049",,"31","Quận 8, Hồ Chí Minh","127/63 Đ. Bùi Minh Trực","Trung Boarding House","5","https://www.google.com/maps/search/?api=1&query=Trung%20Boarding%20House&query_place_id=ChIJ1SJI8eEvdTERLJ0yGXwj5c4",,"2"
"918 Đ. Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7343317","106.659297",,,,,,,,,,,,,,,,,"33","Quận 8, Hồ Chí Minh","918 Đ. Tạ Quang Bửu","Phòng Cho Thuê Hoàng Phương","5","https://www.google.com/maps/search/?api=1&query=Ph%C3%B2ng%20Cho%20Thu%C3%AA%20Ho%C3%A0ng%20Ph%C6%B0%C6%A1ng&query_place_id=ChIJgZ6Vh0QudTERYmXmGsEWbxg",,"1"
"907-907A, Ta Quang Buu Street, Ward 5, District 8, Ho Chi Minh City, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.734545","106.660839",,,,,,,,,,,,,,,"+84 28 3982 0614",,"35","Quận 8, Hồ Chí Minh","907-907A, Ta Quang Buu Street, Ward 5, District 8, Ho Chi Minh City","Hoan Chau Hotel","3","https://www.google.com/maps/search/?api=1&query=Hoan%20Chau%20Hotel&query_place_id=ChIJPc9S90QudTER8DkmEkmFFMs",,"1"
"932, Ta Quang Buu Street, Ward 5, { District 8, Ho Chi Minh City, {Province, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7342743","106.658075",,,,,,,,,,,,,,,"+84 28 3981 9143",,"32","Quận 8, Hồ Chí Minh","932, Ta Quang Buu Street, Ward 5, { District 8, Ho Chi Minh City, {Province","Thu Quyen Hotel","5","https://www.google.com/maps/search/?api=1&query=Thu%20Quyen%20Hotel&query_place_id=ChIJYbIYhkQudTERy1n69tcS5ug",,"1"
"929A Đ. Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7340161","106.6581759",,,,,,,,,,,,,,,"+84 28 3981 6882",,"38","Quận 8, Hồ Chí Minh","929A Đ. Tạ Quang Bửu","Khách Sạn Khoa Lâm","4","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Khoa%20L%C3%A2m&query_place_id=ChIJr6fKd0MudTEROMbZgevhTwA","https://www.facebook.com/Nh%C3%A0-xe-THU-TRANG-103995248508520/","1"
"Khu Dân Cư Bình Đăng, 43, Đường 2, Phường 6, Quận 8, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7324433","106.6555441",,,,,,,,,,,,,,,,,"36","Quận 8, Hồ Chí Minh","Khu Dân Cư Bình Đăng, 43, Đường 2, Phường 6, Quận 8, Thành Phố Hồ Chí Minh, Thành Phố Hồ Chí Minh","Khách Sạn Pha Lê 43","4.2","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Pha%20L%C3%AA%2043&query_place_id=ChIJSyJXREIudTERUi-_5M30zAc",,"5"
"272 QL50, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7345725","106.6559669",,,,,,,,,,,,,,,"+84 28 3981 5612",,"34","Quận 8, Hồ Chí Minh","272 QL50","Phòng Cho Thuê Quang Minh","3","https://www.google.com/maps/search/?api=1&query=Ph%C3%B2ng%20Cho%20Thu%C3%AA%20Quang%20Minh&query_place_id=ChIJ2yMtB0MudTERCPsX2BhC_7o",,"2"
"940C Đ. Tạ Quang Bửu, Street, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.734285","106.6572211",,,,,,,,,,,,,,,"+84 28 3981 9579",,"30","Quận 8, Hồ Chí Minh","940C Đ. Tạ Quang Bửu","Thu Tung Hotel",,"https://www.google.com/maps/search/?api=1&query=Thu%20Tung%20Hotel&query_place_id=ChIJo9ERnkMudTEReiZA9ErEh1M",,"0"
"933 Đ. Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7339732","106.6579483",,,,,,,,,,,,,,,"+84 28 3982 3178",,"29","Quận 8, Hồ Chí Minh","933 Đ. Tạ Quang Bửu","Khách Sạn Trà My","3.3","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Tr%C3%A0%20My&query_place_id=ChIJMwUgnUMudTERMTGtPinKDa0",,"16"
"929 Đ. Tạ Quang Bửu, Phường 5, 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7339462","106.6578373",,,,,,,,,,,,,,,"+84 28 3981 3511",,"28","8, Hồ Chí Minh","929 Đ. Tạ Quang Bửu","Khách Sạn Phú Mỹ An","3.3","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Ph%C3%BA%20M%E1%BB%B9%20An&query_place_id=ChIJa-Ogg0MudTERRXicFIxm5Tg",,"15"
"PMM4+Q6H, Đ. Số 2, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7344355","106.6555974",,,,,,,,,,,,,,,,,"27","Quận 8, Hồ Chí Minh","PMM4+Q6H, Đ. Số 2","Phúc Thịnh Hotel",,"https://www.google.com/maps/search/?api=1&query=Ph%C3%BAc%20Th%E1%BB%8Bnh%20Hotel&query_place_id=ChIJl0_2_0IudTERZXtzInox1C4",,"0"
"3 đường, 911A Đ. Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","false",,,,"10.7336151","106.6591809",,,,,,,,,,,,,,,"+84 973 226 182",,"26","Quận 8, Hồ Chí Minh","3 đường, 911A Đ. Tạ Quang Bửu","Nhà nghỉ Linh Trang","4.1","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20ngh%E1%BB%89%20Linh%20Trang&query_place_id=ChIJgTkbgBMvdTERSj7r9vOiIMo","https://facebook.com/112847388084482/","24"
"phường 3, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7336483","106.6548986",,,,,,,,,,,,,,,,,"24","Quận 8, Hồ Chí Minh",,"Nh","5","https://www.google.com/maps/search/?api=1&query=Nh&query_place_id=ChIJ4-GBRUIudTERc5lkyk59ynA",,"1"
"929 Đ. Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7339753","106.6581528",,,,,,,,,,,,,,,"+84 28 3982 3305",,"25","Quận 8, Hồ Chí Minh","929 Đ. Tạ Quang Bửu","Khách Sạn Tường Vy","4","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20T%C6%B0%E1%BB%9Dng%20Vy&query_place_id=ChIJ54Gwg0MudTERZUbzstFdm9g",,"16"
"322, HighWay 50, Ward 6, District 8, Phường 6, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.732776","106.6558636",,,,,,,,,,,,,,,,,"21","Quận 8, Hồ Chí Minh","322, HighWay 50, Ward 6, District 8","Thanh Ngan Hotel","3.3","https://www.google.com/maps/search/?api=1&query=Thanh%20Ngan%20Hotel&query_place_id=ChIJC7SWy0MudTER4Kn61vr3LcA",,"3"
"PMJ4+G9W, QL50, Bình Hưng, Bình Chánh, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7313949","106.6558614",,,,,,,,,,,,,,,,,"22","Bình Chánh, Hồ Chí Minh","PMJ4+G9W, QL50","Khách sạn","5","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20s%E1%BA%A1n&query_place_id=ChIJp2MQUiwvdTERHPMLORrzAqA",,"1"
"908 Đ. Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,,"10.7346026","106.6600744",,,,,,,,,,,,,,,"+84 919 346 878",,"23","Quận 8, Hồ Chí Minh","908 Đ. Tạ Quang Bửu","FELIX GARDEN","4.1","https://www.google.com/maps/search/?api=1&query=FELIX%20GARDEN&query_place_id=ChIJeZ9e9UQudTERpigO2ntBtnk","https://www.facebook.com/felixgardenvn","241"
"3137/8 a, 3137/8A Đ. Phạm Thế Hiển, Phường 7, Quận 8, Hồ Chí Minh 10000, Việt Nam","Điểm thu hút khách du lịch","true",,,,"10.7135356","106.6305349","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","+49 176 70208675",,"17","Quận 8, Hồ Chí Minh","3137/8 a, 3137/8A Đ. Phạm Thế Hiển","ZuziPraha",,"https://www.google.com/maps/search/?api=1&query=ZuziPraha&query_place_id=ChIJ1RwlOPYvdTERDlfvLtWEmQg",,"0"
"27 Đường 12 An Dương Vương, Phường 16, Quận 8, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,,"10.7124974","106.6198214",,,,,,,,,,,,,,,,,"26","Quận 8, Hồ Chí Minh","27 Đường 12 An Dương Vương","Ngọc Phượng",,"https://www.google.com/maps/search/?api=1&query=Ng%E1%BB%8Dc%20Ph%C6%B0%E1%BB%A3ng&query_place_id=ChIJ59ROLo8tdTER7C_5YRMVteo",,"0"
